Brand,Model,Year,Engine_Size,Fuel_Type,Transmission,Mileage,Doors,Owner_Count,Price
Ford,Fiesta,2020,1.2,Petrol,Semi-Automatic,108945,2,1,15962
Honda,Accord,2015,1.5,Hybrid,Manual,273037,3,1,9868
Audi,Q5,2016,2.6,Petrol,Semi-Automatic,104007,3,1,16483
Honda,CR-V,2013,3.6,Hybrid,Manual,24972,4,4,21175
Chevrolet,Impala,2001,1.1,Hybrid,Manual,255167,5,4,3500
Honda,Civic,2019,2.2,Petrol,Automatic,282943,5,4,13722
Mercedes,C-Class,2000,2.4,Electric,Semi-Automatic,269224,5,3,5451
Volkswagen,Passat,2004,3.1,Electric,Manual,182422,5,3,11814
Chevrolet,Equinox,2004,1.9,Diesel,Manual,215554,3,5,5054
Toyota,Camry,2010,4.3,Hybrid,Manual,86940,3,1,18657
Mercedes,E-Class,2012,4.9,Diesel,Semi-Automatic,66286,3,5,19730
Honda,Civic,2000,1.2,Diesel,Semi-Automatic,290305,3,1,3500
Audi,A4,2012,4.6,Hybrid,Semi-Automatic,240475,2,4,14858
Hyundai,Elantra,2007,1.6,Electric,Semi-Automatic,68137,4,4,14765
Ford,Explorer,2000,1.6,Petrol,Manual,34978,2,5,8750
Toyota,Corolla,2000,2.7,Diesel,Manual,263062,4,2,3500
Audi,A4,2019,4.3,Electric,Semi-Automatic,210476,2,1,20808
Chevrolet,Equinox,2020,1.1,Hybrid,Automatic,219136,5,1,16305
Volkswagen,Tiguan,2004,2.7,Hybrid,Automatic,92418,4,4,15139
Toyota,Camry,2000,3.8,Electric,Semi-Automatic,83933,3,4,14387
Volkswagen,Tiguan,2015,1.5,Petrol,Manual,172799,3,3,11627
Chevrolet,Impala,2002,3.3,Hybrid,Automatic,281252,4,2,8530
Chevrolet,Impala,2009,2.5,Diesel,Manual,145137,2,2,11195
Honda,Accord,2008,2.6,Electric,Manual,22989,5,4,18620
Hyundai,Elantra,2014,3.4,Electric,Semi-Automatic,169389,2,2,18046
Ford,Fiesta,2021,3,Diesel,Automatic,267112,5,2,16725
BMW,5 Series,2004,4.1,Petrol,Manual,161857,4,5,10784
Ford,Explorer,2014,4.7,Diesel,Manual,93518,3,4,19476
Kia,Sportage,2008,1.8,Diesel,Automatic,226159,3,3,9233
Ford,Explorer,2000,1.5,Petrol,Automatic,23346,3,4,11608
Audi,A3,2019,2.7,Petrol,Manual,280751,3,4,12047
Honda,Accord,2005,2,Diesel,Semi-Automatic,282072,3,5,3500
Mercedes,C-Class,2014,1.3,Diesel,Semi-Automatic,67749,2,3,14429
Chevrolet,Malibu,2001,2.5,Petrol,Automatic,193247,5,1,7936
Audi,A3,2012,1.8,Hybrid,Automatic,287148,4,5,10950
Ford,Explorer,2017,3.1,Diesel,Manual,52062,2,4,19702
Honda,Civic,2000,4.6,Electric,Manual,231301,5,5,10628
Audi,A3,2011,2.7,Petrol,Manual,65650,4,3,15377
BMW,5 Series,2006,1.8,Diesel,Semi-Automatic,261314,3,1,4328
Mercedes,GLA,2002,2.9,Electric,Automatic,282974,2,5,9520
Honda,Accord,2023,3.3,Petrol,Semi-Automatic,162757,2,1,19327
BMW,5 Series,2019,3.5,Electric,Automatic,69098,3,4,26982
BMW,5 Series,2002,2.9,Diesel,Automatic,282768,2,3,6027
Kia,Rio,2008,4.3,Petrol,Automatic,255308,2,1,12588
Kia,Optima,2000,4.9,Petrol,Manual,162622,5,2,10057
Toyota,Camry,2012,2.6,Petrol,Automatic,79713,3,3,17859
BMW,3 Series,2023,1.7,Diesel,Manual,75400,5,4,19586
Mercedes,GLA,2019,3.2,Petrol,Manual,228821,2,1,14740
BMW,3 Series,2006,1.5,Electric,Automatic,56072,2,5,17112
Mercedes,GLA,2010,1.8,Electric,Semi-Automatic,207513,2,3,11811
Volkswagen,Golf,2009,2.2,Electric,Manual,81646,3,4,16392
Honda,Accord,2013,4.2,Hybrid,Manual,,3,3,22185
Ford,Focus,2000,4.1,Diesel,Automatic,76181,5,2,14308
Kia,Optima,2007,4.4,Electric,Automatic,127257,2,4,20220
Volkswagen,Passat,2021,4.4,Electric,Manual,264147,3,1,20155
Hyundai,Tucson,2013,4.8,Petrol,Automatic,295066,4,4,14696
Audi,Q5,2020,4.2,Hybrid,Manual,3079,5,4,26666
Hyundai,Tucson,2006,4.3,Petrol,Automatic,253889,4,3,11588
Honda,Accord,2014,1.3,Petrol,Automatic,189428,2,2,12794
Toyota,Camry,2005,2.5,Hybrid,Manual,222867,3,4,8124
Honda,Civic,2003,2.9,Petrol,Automatic,148212,5,2,11261
Kia,Sportage,2013,2.5,Petrol,Manual,150408,5,1,13109
Audi,Q5,2002,4.1,Electric,Automatic,291071,3,2,11336
Toyota,Corolla,2007,4.7,Diesel,Semi-Automatic,211715,2,4,11664
Toyota,Corolla,2004,3.8,Electric,Automatic,128273,4,1,17560
Mercedes,GLA,2009,1.4,Petrol,Semi-Automatic,195977,3,5,7490
Hyundai,Tucson,2016,4.4,Electric,Automatic,115042,3,1,25373
Honda,Civic,2003,2.4,Hybrid,Automatic,282222,2,5,7446
Mercedes,C-Class,2004,2.9,Electric,Semi-Automatic,165008,3,1,12073
Toyota,Corolla,2018,4.1,Electric,Automatic,164802,5,1,24155
Kia,Sportage,2007,2.8,Diesel,Semi-Automatic,247347,2,3,7093
Audi,Q5,2019,3.9,Diesel,Automatic,298275,3,3,16160
Kia,Optima,2022,1.5,Electric,Semi-Automatic,204331,4,5,17698
Kia,Sportage,2022,1.9,Hybrid,Semi-Automatic,169512,3,3,17866
BMW,5 Series,2020,1.4,Petrol,Manual,14981,3,5,19600
Mercedes,GLA,2019,1.5,Petrol,Manual,63515,3,5,17551
Audi,A3,2005,3.1,Diesel,Manual,225946,4,2,7317
Chevrolet,Equinox,2016,3.2,Hybrid,Manual,69485,4,4,20492
Volkswagen,Tiguan,2000,1.1,Hybrid,Semi-Automatic,184353,5,2,4396
Audi,A3,2005,4.1,Electric,Manual,245950,4,2,11867
Hyundai,Tucson,2010,4.2,Petrol,Manual,43357,2,1,18256
Audi,Q5,2015,1.2,Hybrid,Manual,238115,5,5,10565
Chevrolet,Equinox,2017,3.9,Petrol,Semi-Automatic,53263,4,5,21060
Mercedes,C-Class,2017,2.2,Petrol,Manual,60725,4,1,17824
Audi,A4,2017,2.9,Hybrid,Semi-Automatic,13036,4,3,22468
Chevrolet,Malibu,2008,1.9,Diesel,Semi-Automatic,200249,3,4,7691
Hyundai,Sonata,2009,4.6,Diesel,Semi-Automatic,207314,4,3,12693
Hyundai,Sonata,2000,1.8,Petrol,Semi-Automatic,145628,5,2,5227
Kia,Rio,2002,2.3,Diesel,Semi-Automatic,246922,5,3,3607
Audi,Q5,2023,2.1,Hybrid,Semi-Automatic,207880,2,3,17398
Kia,Sportage,2002,4.8,Petrol,Automatic,199318,5,1,12273
Ford,Fiesta,2006,3.7,Hybrid,Semi-Automatic,193331,4,3,11783
BMW,3 Series,2023,3.5,Hybrid,Automatic,164915,2,3,23977
Volkswagen,Passat,2003,3.8,Hybrid,Automatic,123338,5,4,15458
Volkswagen,Golf,2017,4,Hybrid,Manual,223606,5,4,17022
Volkswagen,Golf,2011,1.9,Hybrid,Manual,42520,2,,16536
Ford,Focus,2014,3.7,Petrol,Semi-Automatic,233520,2,3,12826
Chevrolet,Impala,2018,4,Petrol,Automatic,74435,4,5,23644
Mercedes,GLA,2007,1.2,Hybrid,Manual,79659,5,5,11910
Honda,Accord,2013,3.9,Diesel,Semi-Automatic,184064,4,4,14382
Ford,Explorer,2012,3.1,Hybrid,Semi-Automatic,279835,5,1,10855
BMW,X5,2006,4.7,Electric,Automatic,91669,3,4,21466
Hyundai,Tucson,2013,4.5,Electric,Automatic,289405,2,1,17869
Chevrolet,Equinox,2022,1.8,Electric,Semi-Automatic,68807,5,4,22965
Ford,Focus,2022,2,Diesel,Automatic,220849,4,1,17120
BMW,X5,2003,1.3,Petrol,Semi-Automatic,86199,5,1,8008
Chevrolet,Equinox,2023,4.8,Hybrid,Automatic,181534,2,4,25671
Volkswagen,Tiguan,2016,3.5,Petrol,Manual,48780,4,5,19992
Honda,CR-V,2011,4.4,Hybrid,Semi-Automatic,35353,5,3,21161
Volkswagen,Passat,2010,2.3,Hybrid,Automatic,130547,4,3,16256
Volkswagen,Golf,2001,3.8,Diesel,Manual,250716,5,4,5574
Ford,Focus,2017,2,Diesel,Semi-Automatic,141608,5,4,14642
Mercedes,C-Class,2000,1.1,Petrol,Semi-Automatic,117793,4,3,4977
Chevrolet,Malibu,2021,2.4,Electric,Manual,285074,3,1,15922
Kia,Rio,2020,3.1,Petrol,Semi-Automatic,244385,2,5,14546
Kia,Rio,2020,4.3,Hybrid,Automatic,270057,5,4,20122
Honda,Accord,2007,2.9,Petrol,Automatic,177432,4,1,12339
BMW,3 Series,2015,4.4,Hybrid,Manual,127685,2,1,20030
Volkswagen,Tiguan,2019,1.4,Diesel,Semi-Automatic,133616,5,2,14922
Ford,Focus,2008,2.3,Electric,Automatic,143560,4,1,16499
BMW,5 Series,2000,4.3,Petrol,Semi-Automatic,12675,3,4,14256
BMW,3 Series,2019,2.4,Hybrid,Manual,259033,3,5,14033
Volkswagen,Passat,2019,3.1,Diesel,Automatic,47734,5,1,23529
Volkswagen,Passat,2023,3.3,Petrol,Automatic,,4,1,20888
BMW,3 Series,2003,3.6,Hybrid,Semi-Automatic,25567,2,2,15904
BMW,3 Series,2015,4,Electric,Semi-Automatic,151680,4,3,20240
Chevrolet,Impala,2001,2,Hybrid,Manual,6031,3,4,12738
Hyundai,Tucson,2015,3.2,Hybrid,Semi-Automatic,,4,1,20578
Audi,Q5,2020,4.9,Diesel,Manual,251250,4,2,17456
Mercedes,E-Class,2009,3.6,Electric,Manual,51350,5,1,19903
Toyota,Corolla,2002,2.2,Diesel,Automatic,118575,2,1,10549
Hyundai,Sonata,2022,1.4,Diesel,Automatic,72981,5,4,21245
Chevrolet,Malibu,2013,3.4,Diesel,Automatic,167054,3,2,16726
Hyundai,Sonata,2004,1.9,Petrol,Manual,13436,3,3,12129
Ford,Focus,2022,4.7,Petrol,Semi-Automatic,99254,3,4,23474
Volkswagen,Passat,2017,1.6,Petrol,Semi-Automatic,175432,5,3,12759
Volkswagen,Tiguan,2009,1.1,Petrol,Semi-Automatic,206638,4,5,6592
BMW,3 Series,2021,3.2,Petrol,Manual,101752,3,4,20237
BMW,5 Series,2007,3.7,Diesel,Automatic,163981,3,2,14210
Kia,Rio,2018,2.8,Electric,Semi-Automatic,127103,2,3,20575
Kia,Optima,2011,1.4,Electric,Automatic,233074,3,5,13366
BMW,3 Series,2011,2.6,Petrol,Automatic,124601,3,2,15762
Volkswagen,Tiguan,2003,2.4,Petrol,Automatic,51849,5,5,13760
Audi,Q5,2014,4.9,Petrol,Manual,244275,2,4,14550
Honda,CR-V,2001,2.8,Hybrid,Semi-Automatic,74603,4,1,11737
Hyundai,Tucson,2016,1.2,Petrol,Semi-Automatic,249937,3,1,8927
Kia,Sportage,2002,3.4,Diesel,Semi-Automatic,230574,4,2,6104
Kia,Rio,2001,1.8,Diesel,Manual,284979,2,5,3500
Volkswagen,Golf,2004,3.5,Petrol,Automatic,271334,3,2,8528
Kia,Optima,2002,1.9,Hybrid,Automatic,167617,4,4,10057
Mercedes,E-Class,2007,4.6,Electric,Manual,202817,3,5,15300
Chevrolet,Equinox,2010,,Hybrid,Manual,113571,4,3,18774
Audi,Q5,2018,4.9,Electric,Semi-Automatic,200089,2,2,21696
Chevrolet,Equinox,2008,4.4,Petrol,Semi-Automatic,197298,5,2,12170
Toyota,Camry,2020,1.9,Petrol,Manual,238459,4,4,12652
Chevrolet,Equinox,2018,2,Electric,Semi-Automatic,291807,4,3,13410
Hyundai,Elantra,2010,3.4,Electric,Manual,19253,3,3,21200
Ford,Explorer,2007,2.3,Electric,Automatic,213607,4,3,13522
Toyota,RAV4,2021,4.6,Diesel,Manual,168805,3,3,20340
Chevrolet,Impala,2000,1.7,Hybrid,Automatic,269757,3,4,5082
Mercedes,C-Class,2018,4.2,Diesel,Manual,30677,2,1,22900
Chevrolet,Impala,2011,3,Petrol,Automatic,287480,2,5,10762
Toyota,Camry,2011,1.5,Hybrid,Automatic,283190,3,5,10038
Kia,Rio,2001,3.7,Electric,Semi-Automatic,82829,3,4,14775
Chevrolet,Malibu,2020,2.5,Hybrid,Manual,161235,4,3,18156
Chevrolet,Impala,2010,3.7,Diesel,Manual,147961,3,2,13720
Mercedes,C-Class,2017,2.2,Electric,Automatic,13096,3,2,25616
Volkswagen,Passat,2007,2,Diesel,Semi-Automatic,298306,3,1,3908
Hyundai,Elantra,2010,1.7,Electric,Manual,215848,2,1,11345
Chevrolet,Malibu,2012,3.6,Hybrid,Automatic,130041,5,4,19598
BMW,3 Series,2002,2.7,Electric,Manual,142550,2,2,11461
Chevrolet,Equinox,2015,3.4,Petrol,Semi-Automatic,168771,2,3,15092
Audi,A3,2005,4.2,Petrol,Manual,162896,4,5,11448
Kia,Rio,2001,4.3,Hybrid,Semi-Automatic,149833,5,4,11730
BMW,5 Series,2013,3.2,Petrol,Automatic,278860,4,4,12464
Audi,A4,2011,1.1,Hybrid,Automatic,140668,5,1,14326
Chevrolet,Impala,2010,5,Hybrid,Automatic,162415,4,2,19864
Honda,CR-V,2002,4.2,Diesel,Semi-Automatic,56697,3,4,13590
Mercedes,C-Class,2000,4.7,Petrol,Manual,173615,5,4,9322
Hyundai,Sonata,2006,1.5,Hybrid,Semi-Automatic,107755,5,4,10927
Volkswagen,Passat,2023,2.9,Electric,Semi-Automatic,142524,3,3,22836
Mercedes,C-Class,2020,3,Electric,Manual,280056,4,5,16622
Toyota,Camry,2004,3.5,Diesel,Semi-Automatic,97304,5,3,11993
Kia,Sportage,2015,4.9,Electric,Semi-Automatic,165779,2,4,21322
Toyota,Camry,2010,4.6,Petrol,Automatic,77111,5,1,20400
Ford,Explorer,2019,2.3,Diesel,Semi-Automatic,181347,5,4,14828
Audi,A3,2016,1.2,Petrol,Semi-Automatic,21081,4,1,16936
Volkswagen,Golf,2013,3.2,Petrol,Manual,27181,3,5,18648
Chevrolet,Impala,2000,3.8,Petrol,Semi-Automatic,201447,3,1,6774
Chevrolet,Impala,2016,1.7,Petrol,Automatic,134308,2,3,16473
Volkswagen,Passat,2013,4.7,Diesel,Semi-Automatic,292493,3,4,11988
BMW,X5,2002,2.8,Diesel,Automatic,28667,5,2,14746
Chevrolet,Impala,2014,1.6,Hybrid,Semi-Automatic,22850,4,1,18275
BMW,X5,2023,1.1,Electric,Manual,214545,2,1,17166
Mercedes,C-Class,2001,1.4,Petrol,Automatic,141763,5,1,7812
BMW,X5,2003,2.2,Diesel,Automatic,270036,3,1,5773
Hyundai,Sonata,2005,1.1,Electric,Manual,283046,2,2,5318
Kia,Rio,2006,3.7,Diesel,Automatic,74299,3,1,16824
Honda,Accord,2023,2.3,Hybrid,Semi-Automatic,238121,5,3,16690
Mercedes,GLA,2005,4.2,Petrol,Manual,243792,3,2,8617
Hyundai,Sonata,2018,2.5,Diesel,Automatic,82704,3,2,20729
Volkswagen,Passat,2019,1,Hybrid,Semi-Automatic,70555,2,5,18179
BMW,5 Series,2014,3.8,Electric,Semi-Automatic,184849,3,3,18205
Mercedes,E-Class,2017,3.5,Petrol,Manual,197100,2,5,15326
Honda,Civic,2007,3.2,Petrol,Automatic,132511,4,4,14436
Honda,Accord,2013,2.6,Electric,Semi-Automatic,119318,3,4,17873
Mercedes,C-Class,2007,4.9,Diesel,Automatic,292765,2,3,11802
Toyota,Corolla,2019,2.6,Electric,Automatic,75419,2,4,25184
Honda,Accord,2018,3,Electric,Automatic,153562,2,1,22624
Toyota,Corolla,2010,3,Hybrid,Manual,268069,4,2,10042
Mercedes,C-Class,2010,4.7,Petrol,Automatic,210551,3,4,15904
Chevrolet,Equinox,2023,4,Diesel,Manual,150209,4,3,20991
Volkswagen,Passat,2000,4.6,Electric,Semi-Automatic,191267,5,3,12030
Audi,A4,2004,4.5,Petrol,Automatic,293787,2,2,9492
BMW,X5,2018,4.1,Electric,Automatic,218564,5,2,22274
Ford,Fiesta,2004,1.8,Hybrid,Manual,9861,2,2,13828
Volkswagen,Tiguan,2023,2.8,Petrol,Manual,971,5,5,24115
Chevrolet,Impala,2012,4.1,Hybrid,Manual,49237,5,3,20676
Toyota,Camry,2022,4.1,Petrol,Semi-Automatic,104642,2,2,22237
Chevrolet,Malibu,2023,3.8,Electric,Automatic,69740,2,1,29584
Volkswagen,Tiguan,2015,4.8,Petrol,Semi-Automatic,92126,2,1,20225
Hyundai,Elantra,2019,4.6,Electric,Automatic,1406,5,3,31274
Chevrolet,Malibu,2014,2.5,Electric,Semi-Automatic,215425,5,4,14859
Hyundai,Sonata,2012,1.4,Electric,Manual,1427,4,1,19374
Hyundai,Sonata,2021,2.7,Hybrid,Manual,208809,4,2,17365
Toyota,Corolla,2003,2.1,Electric,Semi-Automatic,194695,5,5,9110
Audi,A4,2017,4.9,Hybrid,Manual,174684,4,4,20310
Chevrolet,Malibu,2010,4.3,Hybrid,Manual,135842,5,5,16945
Kia,Sportage,2009,1.4,Petrol,Automatic,83765,2,4,14042
Chevrolet,Malibu,2017,1.1,Diesel,Manual,25313,5,4,17138
Mercedes,GLA,2000,4.9,Electric,Manual,265649,4,4,9952
Kia,Sportage,2013,1.2,Electric,Semi-Automatic,289471,3,2,9468
Kia,Optima,2012,2.6,Diesel,Semi-Automatic,124589,5,3,13664
Mercedes,GLA,2001,3,Diesel,Manual,,3,5,4756
Audi,Q5,2002,2.5,Diesel,Automatic,83937,5,1,12287
Chevrolet,Malibu,2016,3.3,Electric,Manual,261869,2,1,15684
Volkswagen,Golf,2008,1.3,Petrol,Semi-Automatic,,2,4,3512
Honda,Civic,2023,1.1,Petrol,Manual,100661,3,,17650
Mercedes,E-Class,2013,1.7,Hybrid,Automatic,193015,4,3,14593
Hyundai,Tucson,2021,4.7,Electric,Semi-Automatic,,5,3,25431
Hyundai,Sonata,2001,4.1,Electric,Manual,14935,4,5,17852
Toyota,RAV4,2020,3.8,Hybrid,Semi-Automatic,229479,5,3,18042
Mercedes,C-Class,2002,2.8,Diesel,Manual,166969,2,5,7280
Volkswagen,Golf,2008,1.8,Hybrid,Semi-Automatic,165836,4,5,10470
Kia,Sportage,2016,1.4,Diesel,Manual,10910,3,1,17642
Toyota,RAV4,2019,3.2,Diesel,Manual,122669,5,2,18456
Kia,Rio,2010,3.9,Diesel,Automatic,81626,5,2,19017
Honda,CR-V,2002,4.9,Petrol,Automatic,62111,3,1,17250
Mercedes,C-Class,2003,1.3,Hybrid,Manual,124806,4,5,8405
Ford,Focus,2021,3.3,Diesel,Semi-Automatic,288662,3,4,13870
Audi,Q5,2014,3.4,Diesel,Automatic,39460,3,2,21718
Toyota,Camry,2012,4.4,Electric,Manual,94413,3,4,21369
Chevrolet,Equinox,2008,2.8,Petrol,Automatic,105651,5,4,15200
Hyundai,Tucson,2013,2.5,Diesel,Automatic,144244,2,3,15951
Hyundai,Tucson,2000,4.2,Diesel,Manual,22625,3,3,13732
Audi,A3,2012,3.1,Hybrid,Semi-Automatic,94118,3,1,17355
Ford,Fiesta,2008,1.4,Electric,Manual,1123,5,4,17285
Honda,Civic,2002,4.9,Hybrid,Automatic,27258,2,5,20220
Audi,Q5,2007,2.7,Electric,Automatic,42484,4,3,20212
Audi,Q5,2008,4.7,Diesel,Automatic,294229,3,4,11926
Audi,A4,2009,2.5,Diesel,Manual,229907,2,3,8227
Honda,CR-V,2009,4.3,Diesel,Manual,138053,5,1,14592
Ford,Fiesta,2006,1.4,Diesel,Automatic,276510,3,2,5721
BMW,3 Series,2016,3.2,Hybrid,Automatic,249206,5,2,16826
BMW,3 Series,2011,3.4,Diesel,Manual,204328,5,2,11748
Volkswagen,Golf,2015,2,Petrol,Manual,31848,4,5,17435
Chevrolet,Impala,2011,1.1,Petrol,Automatic,184647,2,1,11037
Kia,Rio,2005,3.1,Electric,Semi-Automatic,226621,4,2,10792
Hyundai,Elantra,2021,1.2,Diesel,Automatic,198986,3,1,15960
BMW,3 Series,2011,4,Diesel,Semi-Automatic,203506,5,5,12826
BMW,5 Series,2006,2.5,Electric,Automatic,57444,2,1,18814
Audi,A4,2021,2.3,Diesel,Manual,238144,2,1,13890
Audi,A4,2017,2.3,Diesel,Manual,231788,4,5,12012
Kia,Sportage,2009,2.8,Hybrid,Automatic,47046,2,2,19528
Volkswagen,Golf,2011,1.8,Hybrid,Manual,274097,5,4,8256
Audi,A3,2010,4.3,Petrol,Semi-Automatic,258241,3,5,10911
Audi,A3,2003,3.4,Hybrid,Semi-Automatic,266526,4,3,7121
Honda,CR-V,2023,1.8,Electric,Automatic,3235,5,4,28411
Honda,Accord,2013,1.3,Electric,Semi-Automatic,175515,3,3,13631
BMW,5 Series,2005,1.4,Petrol,Manual,212695,5,1,4806
Volkswagen,Tiguan,2015,3.7,Diesel,Semi-Automatic,231703,4,1,13414
Honda,Civic,2001,1.9,Diesel,Semi-Automatic,156936,5,2,5532
Volkswagen,Tiguan,2002,1.9,Diesel,Automatic,8589,4,5,13874
Audi,Q5,2008,1.1,Electric,Semi-Automatic,289703,4,2,6659
Volkswagen,Passat,2001,4.2,Hybrid,Manual,66109,5,5,14485
Toyota,RAV4,2012,3.9,Electric,Manual,161261,5,2,18154
BMW,3 Series,2015,2.7,Diesel,Manual,133476,5,4,15102
Hyundai,Elantra,2018,2.5,Petrol,Manual,189081,2,1,14382
Chevrolet,Equinox,2019,3.3,Electric,Semi-Automatic,223568,5,2,18599
Kia,Sportage,2021,4.2,Electric,Manual,246820,2,5,20410
Hyundai,Tucson,2018,3,Petrol,Automatic,151956,5,4,19180
Volkswagen,Passat,2013,4,Petrol,Manual,244725,3,3,12434
BMW,5 Series,2011,2.1,Diesel,Automatic,202184,4,2,12173
Audi,A3,2003,1.7,Diesel,Automatic,255899,3,1,5394
BMW,5 Series,2004,3.2,Petrol,Manual,274253,4,1,5274
Hyundai,Sonata,2009,4,Petrol,Automatic,162223,5,5,15846
BMW,X5,2012,2.5,Diesel,Automatic,105611,3,2,16777
Hyundai,Tucson,2006,3.1,Petrol,Automatic,48668,4,3,16670
Mercedes,C-Class,2021,2.7,Diesel,Automatic,94677,3,5,22236
Toyota,Camry,2012,2.2,Diesel,Semi-Automatic,26162,3,5,16408
Audi,A4,2003,3.6,Hybrid,Manual,189266,3,5,10174
BMW,3 Series,2019,2.2,Petrol,Automatic,102893,4,5,20024
Audi,A4,2006,3.4,Petrol,Manual,61829,2,2,14110
BMW,X5,2020,4.2,Petrol,Manual,177156,5,1,18823
BMW,3 Series,2023,2.9,Diesel,Automatic,211902,2,4,19532
Ford,Fiesta,2013,1.1,Electric,Automatic,182152,5,5,15673
Honda,Civic,2016,4.9,Hybrid,Automatic,292909,5,5,18272
Audi,A3,2021,3.8,Diesel,Semi-Automatic,295818,4,2,14495
BMW,5 Series,2019,3,Electric,Semi-Automatic,120036,5,2,21698
Kia,Rio,2006,3.3,Electric,Automatic,155565,2,5,16779
Kia,Rio,2016,4.5,Diesel,Semi-Automatic,186516,5,3,16921
Hyundai,Sonata,2014,4.9,Diesel,Semi-Automatic,297306,2,2,12693
Kia,Optima,2023,2.4,Electric,Automatic,167039,5,1,23728
Toyota,Camry,2005,3.5,Electric,Semi-Automatic,19095,4,3,18756
Audi,Q5,2014,2.4,Petrol,Manual,252688,3,4,9880
Hyundai,Tucson,2015,4,Hybrid,Manual,137933,2,5,18972
Chevrolet,Impala,2004,3.6,Hybrid,Semi-Automatic,82916,4,3,14422
Ford,Fiesta,2001,1.9,Electric,Automatic,88822,3,5,14040
Audi,A4,2003,4.2,Hybrid,Semi-Automatic,57423,5,1,15839
Ford,Explorer,2016,4.6,Hybrid,Manual,106240,3,4,21656
Honda,Accord,2019,3.6,Petrol,Manual,205452,3,3,16258
Kia,Optima,2000,4.8,Petrol,Automatic,19096,4,5,17532
Audi,A3,2018,4.4,Hybrid,Manual,145623,4,1,20977
Kia,Sportage,2012,1.7,Diesel,Manual,215694,2,5,8900
BMW,3 Series,2003,4.6,Electric,Manual,163353,2,5,14581
Volkswagen,Golf,2016,3.9,Hybrid,Semi-Automatic,18025,5,5,23518
Audi,A3,2017,2.5,Electric,Semi-Automatic,210605,5,2,16602
Chevrolet,Impala,2007,3.7,Petrol,Manual,87940,4,3,14247
Audi,Q5,2017,3,Diesel,Automatic,61090,4,5,21836
Honda,Civic,2015,2.2,Diesel,Manual,36391,2,4,17626
Honda,Accord,2020,3.3,Petrol,Automatic,207584,2,2,18809
Ford,Focus,2023,3.7,Electric,Manual,27676,2,3,28256
Mercedes,C-Class,2016,1.1,Hybrid,Semi-Automatic,62254,5,5,17070
Hyundai,Tucson,2015,4.3,Electric,Manual,239633,3,5,17687
Toyota,RAV4,2000,4.4,Electric,Manual,83650,4,3,15447
Volkswagen,Tiguan,2000,3.5,Hybrid,Manual,68081,5,1,12666
Chevrolet,Malibu,2020,2.3,Diesel,Manual,216925,4,2,14107
Chevrolet,Equinox,2023,2.9,Hybrid,Manual,70186,5,3,23618
Honda,Accord,2001,3.4,Diesel,Automatic,173293,2,5,10210
Hyundai,Elantra,2005,1.8,Diesel,Manual,171240,5,4,6956
Toyota,Camry,2002,2.6,Petrol,Manual,45687,2,4,11176
Mercedes,GLA,2018,4.4,Electric,Automatic,91226,3,4,27256
Audi,A3,2014,3.5,Hybrid,Automatic,92476,4,4,21788
BMW,5 Series,2018,4.3,Diesel,Manual,255802,2,5,15195
BMW,5 Series,2003,5,Electric,Semi-Automatic,151430,5,4,15699
Honda,CR-V,2013,3.9,Electric,Manual,223151,5,4,16513
Chevrolet,Equinox,2012,2.9,Petrol,Manual,45211,4,1,16966
BMW,X5,2011,2.6,Petrol,Semi-Automatic,243572,5,1,8974
Hyundai,Tucson,2011,3.3,Hybrid,Manual,135585,3,3,15729
BMW,3 Series,2008,2.7,Hybrid,Automatic,260076,3,1,11372
Kia,Optima,2008,3.9,Electric,Automatic,172054,4,4,18302
BMW,5 Series,2004,,Electric,Automatic,183618,2,5,14222
Volkswagen,Golf,2009,2.4,Electric,Manual,87845,5,1,16525
Volkswagen,Passat,2005,3.2,Diesel,Semi-Automatic,235077,2,3,7172
Honda,Civic,2013,2.8,Diesel,Automatic,94923,5,2,18202
Ford,Focus,2018,3.5,Diesel,Semi-Automatic,250184,5,5,13993
Volkswagen,Tiguan,2004,2.2,Petrol,Manual,34276,5,4,11924
Ford,Fiesta,2019,3.7,Electric,Automatic,62114,2,4,27575
Hyundai,Elantra,2022,5,Diesel,Automatic,135041,2,2,25373
Ford,Explorer,2023,4.7,Hybrid,Semi-Automatic,102316,4,1,25643
Chevrolet,Impala,2009,2.4,Diesel,Manual,78039,5,2,13368
Kia,Sportage,2003,2.1,Electric,Automatic,93531,5,5,15276
Audi,Q5,2003,4,Diesel,Manual,132213,5,5,11121
Honda,Accord,2022,3.4,Diesel,Semi-Automatic,166527,4,1,18846
Hyundai,Tucson,2001,5,Petrol,Automatic,160877,5,1,13444
BMW,5 Series,2018,3,Electric,Automatic,261639,3,1,18842
Kia,Optima,2003,4.6,Petrol,Automatic,47168,4,2,17773
Ford,Fiesta,2000,3.2,Diesel,Manual,195410,4,1,5934
Chevrolet,Impala,2015,2.7,Petrol,Semi-Automatic,93537,2,2,16501
Ford,Focus,2007,4.9,Petrol,Manual,18861,2,4,18764
Chevrolet,Malibu,2001,2.9,Electric,Semi-Automatic,57004,5,1,14278
Honda,Accord,2006,2.5,Hybrid,Manual,122245,5,2,12171
Audi,A4,2022,4.6,Electric,Manual,159544,5,2,24691
Kia,Sportage,2017,2.7,Electric,Semi-Automatic,254486,5,5,15418
Toyota,Camry,2014,1.4,Diesel,Semi-Automatic,295680,5,3,6626
